COUNTRY,SUBJECT,SURVEY_DAY,items,length
LAO,LAO_391,1,"{'monosodium glutamate', 'chilli bird', 'garlic, dried bulbs', 'gourd sponge  young leaves (tips)', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'amaranth spineless', 'soup, pork broth', 'wing bean pods', 'gourd sponge angled', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'galangal tuber', 'chinese garlic, dried bulbs, burnted', 'gourd bitter young leaves', 'refined salt', 'banana (nam-wa variety), ripe', 'sesame seeds, white, roasted', 'hen egg whole, boiled'}",21
LAO,LAO_391,2,"{'monosodium glutamate', 'pork tenderloin (fat 3.2%)', 'striped snakehead fish, roasted', 'chilli bird', 'soybean oil', 'seasoning (ros-dee brand)', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot thrysostachys siamensis, boiled', 'tap water', 'amaranth spineless', 'frog small green with bone', 'lemon grass', 'rice glutinous, polished, steamed', 'galangal tuber', 'gourd bitter young leaves', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'seasoning sauce, grade 1', 'kalanchoe', 'hen egg whole, boiled', 'mungbean noodle, soaked'}",21
LAO,LAO_392,1,"{'cucumber', 'monosodium glutamate', 'sugar, white', 'horse tamarind, young pods', 'egg plant', 'mint leaves', 'pork, sundried, grilled', 'soup, fish broth', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'pepper, white', 'tap water', 'gunthers walking catfish, boiled', 'soup, pork broth', 'tomato ketchup', 'pork blood, boiled', 'shallot spring', 'pork belly, fried (fat 37.0%)', 'rice glutinous, polished, steamed', 'chilli bird ground', 'refined salt', 'chicken ball, blanched', 'banana (nam-wa variety), ripe', 'coriander', 'shallot bulbs, deep fried', 'sweet basil leaves'}",25
LAO,LAO_393,1,"{'monosodium glutamate', 'cucumber large', 'shallot spring', 'nile tilapia, boiled', 'rice glutinous, polished, steamed', 'sugar, white', 'chilli bird', 'lemon juice 100%', 'tomato cherry small', 'cabbage', 'gunthers walking catfish, roasted', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soup, fish broth', 'apple', 'shrimp tiny paste, fermented', 'tap water', 'refined salt'}",17
LAO,LAO_394,1,"{'monosodium glutamate', 'chicken gizzard', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'water melon', 'windbetal leaves', 'fermented fish, liquid part (fermented for 3 -12 months)', 'chilli bird', 'beef internal organ (average)', 'tap water', 'nug-su-na-du, boiled (karen name)', 'ginger young'}",12
LAO,LAO_395,1,"{'monosodium glutamate', 'small freshwater fish', 'shallot spring', 'ginger root, mature, burnted', 'fennel common leaves / culantro', 'rice glutinous, polished, steamed', 'frog meat', 'chilli bird', 'dill / pak-chee-lao (thai)', 'bamboo shoot, boiled', 'apple', 'chinese garlic, dried bulbs, burnted', 'tap water', 'mango young leaves', 'garlic, dried bulbs', 'refined salt'}",16
LAO,LAO_396,1,"{'monosodium glutamate', 'chilli bird', 'bamboo shoot, boiled', 'buffalo meat', 'gourd sponge round', 'hairy basil leaves', 'soup, beef spare ribs broth', 'common silver barb', 'tap water', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'water melon', 'tomato', 'apple', 'soymilk, original classic  (lactasoy brand)', 'common climbing perch', 'refined salt', 'soymilk, plus (vitamilk brand)', 'windbetal leaves'}",20
LAO,LAO_397,1,"{'monosodium glutamate', 'shallot spring', 'rice glutinous, polished, steamed', 'chilli bird', 'shallot bulbs, grilled', 'cabbage', 'cabbage chinese', 'tap water', 'nile tilapia salt coat , grilled', 'refined salt'}",10
LAO,LAO_398,1,"{'monosodium glutamate', 'banana (nam-wa variety), ripe', 'shallot spring', 'lemon grass', 'rice glutinous, polished, steamed', 'cabbage', 'finfish roe mixed species', 'frog small green with bone', 'tap water', 'cracker plain', 'refined salt'}",11
LAO,LAO_399,1,"{'monosodium glutamate', 'pork loin, boiled (fat 7.9%)', 'soup, pork broth', 'ginger root, mature', 'shallot spring', 'coriander', 'rice glutinous, polished, steamed', 'tomato cherry small', 'kalanchoe', 'milk whole uht sweet favoured', 'onion', 'celery', 'fish sauce, grade 1', 'beef meat lean, grilled', 'cabbage chinese', 'tap water', 'refined salt', 'pork ball, fried'}",18
LAO,LAO_4,1,"{'monosodium glutamate', 'ant egg', 'pepsi', 'shallot spring', 'pork, sundried, grilled', 'rice glutinous, polished, steamed', 'cake sponge commercially prepared', 'fish sauce, grade 1', 'tap water', 'chilli bird ground'}",10
LAO,LAO_40,1,"{'wheat noodles, instant with seasoning', 'garlic, deep fried', 'sugar cane, peeled', 'chicken, drumstick', 'pork sausage, fermented (packed in banana leaf)', 'grapes, red (small)', 'orange flavored water (sugar 13%)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'hen egg, whole', 'tap water', 'milk whole uht, different flavours', 'tomato ketchup', 'mango (kaew variety), ripe', 'shallot spring', 'rice glutinous, polished, steamed', 'mungbean sprout', 'seasoning sauce, grade 1', 'fennel common leaves / culantro', 'kalanchoe', 'soup, chicken broth', 'hen egg whole, boiled'}",21
LAO,LAO_400,1,"{'pork sausage fresh cooked (fat 28.4%)', 'mango (kaew variety), ripe', 'rice glutinous, polished, steamed', 'pork, roasted (fat 14.6%)', 'tap water', 'pork ball, fried'}",6
LAO,LAO_401,1,"{'monosodium glutamate', 'ginger root, mature', 'soybean oil', 'guava common', 'buffalo meat', 'chayote tops and young leaves', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot thrysostachys siamensis, boiled', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'rice glutinous soaked', 'tap water', 'native chicken thigh', 'rice glutinous, polished, steamed', 'sardines, canned in tomato sauce', 'cabbage chinese', 'refined salt', 'gourd sponge round and long', 'fennel common leaves / culantro', 'soup, chicken broth', 'hen egg whole, boiled'}",20
LAO,LAO_402,1,"{'monosodium glutamate', 'chilli bird', 'garlic, deep fried', 'yard long bean green', 'tamarind young pod', 'mint leaves', 'pork, sundried, grilled', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'tap water', 'soybean milk, vegetarian formula no sugar', 'soup, pork broth', 'pork blood, boiled', 'shallot spring', 'pork belly, fried (fat 37.0%)', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage', 'chilli bird ground', 'striped snakehead fish, dried', 'refined salt', 'pork ball, blanch', 'coriander'}",24
LAO,LAO_403,1,"{'mango mashed, dried sheet transparent', 'pork sausage, dried / kun-chieng (thai) (fat 29.3%)', 'pepsi', 'fish based snack with seasoning', 'cornpuff salted, baked', 'rice glutinous, polished, steamed', 'pork, sundried, grilled', 'milk whole uht, natural', 'pork sausage, steamed / moo-yor (thai)', 'mekong giant catfish', 'tap water', 'longkong'}",12
LAO,LAO_404,1,"{'beef tendon, boiled', 'pork roasted (meat)', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'mango (ok-rong variety), ripe', 'orange flavored water (sugar 13%)', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'nile tilapia', 'refined salt'}",10
LAO,LAO_405,1,"{'coconut milk with syrup', 'monosodium glutamate', 'striped snakehead fish, boiled', 'chilli bird', 'striped snakehead fish, steamed', 'hairy basil leaves', 'egg plant', 'soup, fish broth', 'sweet potato, yellow, boiled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'shallot bulbs, grilled', 'tap water', 'pak meg (thai)', 'rice glutinous, polished, steamed', 'cabbage', 'chinese garlic, dried bulbs, burnted', 'mushroom indian oyster', 'common climbing perch', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'banana (nam-wa variety), ripe', 'nile tilapia, boiled'}",22
LAO,LAO_406,1,"{'lesser spiny eel / spiny eels', 'rice glutinous, polished, steamed', 'cake sponge commercially prepared', 'guava common', 'kalanchoe', 'tap water', 'refined salt'}",7
LAO,LAO_407,1,"{'rice polished, steamed', 'horseradish leaves and tender tips', 'rice glutinous, polished, steamed', 'mango (ok-rong variety), ripe', 'kalanchoe', 'cabbage chinese', 'tap water'}",7
LAO,LAO_408,1,"{'monosodium glutamate', 'garlic, dried bulbs', 'shallot spring', 'gunthers walking catfish', 'coriander', 'lemon grass', 'rice glutinous, polished, steamed', 'chilli bird', 'kalanchoe', 'cabbage chinese', 'gunthers walking catfish, roasted', 'galangal shoot', 'rice glutinous soaked', 'tap water', 'cassava young leaves', 'refined salt'}",16
LAO,LAO_409,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_41,1,"{'tap water', 'common climbing perch', 'rice glutinous, polished, steamed'}",3
LAO,LAO_410,1,"{'monosodium glutamate', 'acacia concinna, leaf, raw / bai-som-poi (thai)', 'chicken, meat', 'rice glutinous, polished, steamed', 'frog meat', 'bamboo shoot, boiled', 'chilli bird', 'strawberry', 'soup, chicken broth', 'tap water', 'amaranth spineless', 'refined salt', 'leech lime leaves'}",13
LAO,LAO_410,2,"{'monosodium glutamate', 'banana (nam-wa variety), ripe', 'snail pond / river', 'crisp eggplant', 'rice glutinous, polished, steamed', 'windbetal leaves', 'chilli bird', 'tap water', 'chilli bird ground', 'refined salt'}",10
LAO,LAO_411,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_412,1,"{'beef meat lean, boiled', 'deep fired banana / kluai-khaek (thai)', 'rice glutinous, polished, steamed', 'tap water', 'common climbing perch'}",5
LAO,LAO_413,1,"{'monosodium glutamate', 'chicken, meat', 'sugar, white', 'chilli bird', 'garlic, deep fried', 'fish sauce, grade 1', 'chocolate, semi-sweet', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'pepper, white', 'tap water', 'roasted uncooked rice', 'soup, pork broth', 'tomato ketchup', 'pork roasted (meat)', 'pork blood, boiled', 'duck giblets (average)', 'crisp eggplant', 'rice glutinous, polished, steamed', 'dill / pak-chee-lao (thai)', 'tomato cherry small', 'chinese garlic, dried bulbs, burnted', 'chilli bird ground', 'refined salt', 'mungbean sprout', 'pork loin, boiled (fat 7.9%)', 'coriander', 'chinese water morning glory', 'frog meat', 'kalanchoe', 'soup, chicken broth', 'shrimp cracker from wheat flour'}",33
LAO,LAO_414,1,"{'monosodium glutamate', 'pepsi', 'sugar, white', 'soybean oil', 'garlic, deep fried', 'fish sauce, grade 1', 'garlic, dried bulbs', 'pork ball, fried', 'soybean sauce, grade 1', 'fermented fish, liquid part (fermented for 3 -12 months)', 'rice noodle sheet vietnamese style, raw, wet form (guay-jub)', 'rice glutinous soaked', 'tap water', 'soup, pork broth', 'cassava, flour', 'shallot spring', 'rice glutinous, polished, steamed', 'chilli bird ground', 'refined salt', 'pork loin, boiled (fat 7.9%)', 'banana (nam-wa variety), ripe', 'candies milk chocolate', 'pork ball, blanch', 'chinese water morning glory', 'fennel common leaves / culantro', 'shallot bulbs, deep fried'}",26
LAO,LAO_415,1,"{'monosodium glutamate', 'lettuce', 'cucumber large', 'sugar, white', 'rice glutinous, polished, steamed', 'lemon juice 100%', 'pork, roasted (fat 14.6%)', 'tomato', 'buffalo meat', 'apple', 'duck egg whole, boiled', 'tap water', 'refined salt'}",13
LAO,LAO_416,1,"{'monosodium glutamate', 'chilli bird', 'pork, roasted (fat 14.6%)', 'buffalo meat', 'garlic, dried bulbs', 'banana blossoms', 'fowl meat', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'tap water', 'pomelo', 'roasted uncooked rice', 'shallot spring', 'rice glutinous, polished, steamed', 'refined salt', 'water fern', 'coriander', 'rabbit meat'}",19
LAO,LAO_417,1,"{'human milk, 6 month lactation', 'pork tenderloin (fat 3.2%)', 'duck egg, salted', 'rice glutinous, polished, steamed', 'soymilk, original classic  (lactasoy brand)', 'tap water', 'refined salt'}",7
LAO,LAO_418,1,"{'monosodium glutamate', 'chicken drumstick, fried', 'yard long bean green', 'rice polished, steamed', 'pork tenderloin (fat 3.2%)', 'shallot spring', 'water melon', 'rice glutinous, polished, steamed', 'soybean oil', 'carrot', 'oyster sauce', 'milk whole uht sweet favoured', 'hen egg, whole', 'tap water', 'garlic, dried bulbs', 'refined salt', 'hen egg whole, boiled'}",17
LAO,LAO_419,1,"{'papaya, ripe', 'rice glutinous, polished, steamed', 'omlet hen egg', 'pork, roasted (fat 14.6%)', 'cookie cream filled', 'refreshment beverage (sponsor brand)', 'common silver barb', 'banana (khai variety)', 'tap water'}",9
LAO,LAO_42,1,"{'roasted uncooked rice', 'monosodium glutamate', 'chicken, meat', 'yard long bean green', 'banana (nam-wa variety), ripe', 'lettuce', 'shallot spring', 'striped snakehead fish, roasted', 'coriander', 'short bodied mackerel, steamed', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'lemon juice 100%', 'pork loin (fat 7.7%)', 'beef internal organ (average)', 'tap water', 'refined salt'}",18
LAO,LAO_420,1,"{'monosodium glutamate', 'beef tendon, boiled', 'shallot spring', 'striped snakehead fish, boiled', 'soup, fish broth', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'gunthers walking catfish, roasted', 'tap water', 'chilli bird ground', 'refined salt'}",12
LAO,LAO_421,1,"{'human milk, 3 month lactation'}",1
LAO,LAO_422,1,"{'soup, pork broth', 'pork loin, boiled (fat 7.9%)', 'monosodium glutamate', 'mango (kaew variety), ripe', 'pak ka yheng (thai)', 'chinese water morning glory', 'rice glutinous, polished, steamed', 'lemon grass', 'crisp eggplant', 'fermented fish, liquid part (fermented for 3 -12 months)', 'soymilk, original classic  (lactasoy brand)', 'cookies chocolate sandwich with creme filling regular', 'rice glutinous soaked', 'tap water', 'amaranth spineless', 'common climbing perch', 'nug-su-na-du, boiled (karen name)', 'refined salt'}",18
LAO,LAO_423,1,"{'star gooseberry', 'monosodium glutamate', 'soup, pork broth', 'pork tenderloin (fat 3.2%)', 'pork spare ribs, boiled (fat 18.8%)', 'rice glutinous, polished, steamed', 'fermented fish, liquid part (fermented for 3 -12 months)', 'melientha suauis picrre. / pak waan pa (thai)', 'tap water', 'cake cream filled / jamroll (euro brand)', 'refined salt', 'hen egg whole, boiled'}",12
LAO,LAO_424,1,"{'monosodium glutamate', 'rice polished, steamed', 'catfish truncated estuarine', 'striped snakehead fish, boiled', 'rice glutinous, polished, steamed', 'soup, fish broth', 'pork, roasted (fat 14.6%)', 'fermented fish, liquid part (fermented for 3 -12 months)', 'apple', 'tap water', 'refined salt'}",11
LAO,LAO_424,2,"{'monosodium glutamate', 'soup, pork broth', 'pork tenderloin, boiled (fat 2.2%)', 'rice polished, steamed', 'pork sausage, fried (fat 20.8%)', 'chayote fruit', 'pork, roasted (fat 14.6%)', 'apple', 'tap water', 'refined salt'}",10
LAO,LAO_425,1,"{'monosodium glutamate', 'sugar, white', 'bamboo shoot, boiled', 'chilli bird', 'papaya, unripe', 'soup, fish broth', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'tap water', 'pumpkin', 'acacia pennata / cha-om (thai)', 'gunthers walking catfish, boiled', 'lemon grass', 'water melon', 'rice glutinous, polished, steamed', 'tomato cherry small', 'common climbing perch', 'refined salt'}",19
LAO,LAO_426,1,"{'pork sausage, fried (fat 20.8%)', 'snack from flour (corn, wheat, potato)', 'rice glutinous, polished, steamed', 'tap water', 'nile tilapia salt coat , grilled', 'toffee candy', 'hen egg whole, boiled'}",7
LAO,LAO_427,1,"{'monosodium glutamate', 'corn puff, sweetened, baked', 'pork skin deep, fried (fat 46.0%)', 'fowl meat', 'ma-koak-thai (thai)', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'pork, roasted (fat 14.6%)', 'duck egg whole, boiled', 'tap water', 'rabbit meat', 'garlic, dried bulbs', 'refined salt'}",14
LAO,LAO_428,1,"{'monosodium glutamate', 'chilli bird', 'mustard green, boiled', 'num pia (thai)', 'soup, fish broth', 'shallot bulbs, grilled', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'gunthers walking catfish, boiled', 'alcoholic beverage, distilled, whiskey, 86 proof', 'shallot spring', 'rice glutinous, polished, steamed', 'chinese garlic, dried bulbs, burnted', 'galangale, burnted', 'striped snakehead fish, dried', 'refined salt', 'coffee 3 in 1 instant coffee mix (nescafee brand)', 'rice glutinous flakes', 'neem leaves and tips', 'gunthers walking catfish', 'alcoholic beverage, beer, regular'}",21
LAO,LAO_429,1,"{'mango (kaew variety), unripe', 'monosodium glutamate', 'sugar, white', 'chilli bird', 'garlic, dried bulbs', 'papaya, unripe', 'horse tamarind, young pods', 'lemon juice 100%', 'fermented fish, liquid part (fermented for 3 -12 months)', 'tap water', 'rice glutinous, polished, steamed', 'tomato cherry small', 'cabbage', 'cabbage chinese', 'refined salt', 'pork skin (fat 26.6%)', 'rice polished, steamed', 'kalanchoe', 'thai water morning glory white stem', 'longkong'}",20
LAO,LAO_43,1,"{'monosodium glutamate', 'rice glutinous, polished, steamed', 'chilli bird', 'fermented fish, liquid part (fermented for 3 -12 months)', 'bamboo shoot, boiled', 'tiliacora triandra diels, squeezed, boiled / nam-bai-ya-nang (thai)', 'chinese garlic, dried bulbs, burnted', 'rice glutinous soaked', 'tap water', 'gourd sponge round', 'striped snakehead fish, dried', 'refined salt'}",12
